transaction_id,customer_id,transaction_date,transaction_status,coupon_name,burn_date,branch_id,redemption_status
2744,631,2024-02-11,burned,fTS-256,2024-03-28,9,Redeemed
2745,645,2024-06-02,burned,QYK-227,2024-07-29,1,Redeemed
2746,824,2024-03-11,subscribed,iNo-560,,6,Not Redeemed
2747,608,2024-06-22,burned,OLP-453,2024-07-12,1,Redeemed
2748,980,2024-07-09,subscribed,FYF-291,,3,Not Redeemed
2749,434,2023-01-09,burned,Jfb-237,2023-03-03,10,Redeemed
2750,331,2023-02-24,subscribed,BBX-007,,5,Not Redeemed
2751,143,2024-05-04,burned,DVm-137,2024-05-31,10,Redeemed
2752,800,2024-05-26,subscribed,zvw-951,,7,Not Redeemed
2753,540,2022-02-05,burned,Xth-225,2022-03-07,10,Redeemed
2754,278,2022-10-05,subscribed,Eto-841,,8,Not Redeemed
2755,233,2024-01-03,subscribed,FkY-895,,9,Not Redeemed
2756,529,2024-04-23,burned,Gat-722,2024-05-10,6,Redeemed
2757,571,2023-04-09,burned,huJ-634,2023-04-24,9,Redeemed
2758,90,2023-04-06,subscribed,KSs-070,,8,Not Redeemed
2759,492,2022-11-26,subscribed,rLr-082,,9,Not Redeemed
2760,199,2023-10-11,subscribed,YUA-078,,10,Not Redeemed
2761,362,2023-05-23,subscribed,cGL-822,,4,Not Redeemed
2762,441,2024-03-06,burned,uXZ-092,2024-05-12,9,Redeemed
2763,26,2024-06-30,subscribed,rjc-933,,7,Not Redeemed
2764,25,2023-06-29,subscribed,uut-710,,5,Not Redeemed
2765,394,2024-03-07,subscribed,LwY-067,,5,Not Redeemed
2766,507,2024-02-22,burned,ggj-187,2024-03-08,1,Redeemed
2767,301,2024-04-13,subscribed,PwY-000,,2,Not Redeemed
2768,339,2024-07-11,burned,nUM-318,2024-09-22,10,Redeemed
2769,267,2021-11-25,burned,noD-550,2022-01-17,3,Redeemed
2770,461,2024-01-23,burned,TxA-776,2024-02-08,8,Redeemed
2771,693,2024-06-08,burned,ZQM-947,2024-07-15,6,Redeemed
2772,456,2023-08-31,burned,amc-333,2023-11-28,10,Redeemed
2773,360,2024-06-05,burned,Iaf-168,2024-07-24,5,Redeemed
2774,68,2024-04-03,burned,SUa-016,2024-06-24,1,Redeemed
2775,863,2024-05-26,subscribed,gqf-699,,9,Not Redeemed
2776,412,2022-05-02,subscribed,TiF-420,,3,Not Redeemed
2777,971,2024-01-26,burned,QnT-431,2024-04-01,3,Redeemed
2778,491,2024-03-01,subscribed,ILJ-352,,2,Not Redeemed
2779,833,2022-12-11,subscribed,ctf-755,,4,Not Redeemed
2780,49,2023-11-29,burned,bkT-205,2024-02-26,2,Redeemed
2781,687,2023-09-01,subscribed,dCn-489,,9,Not Redeemed
2782,564,2023-07-09,burned,BxE-731,2023-08-09,10,Redeemed
2783,102,2024-06-18,subscribed,CbZ-531,,7,Not Redeemed
2784,216,2023-02-08,burned,KuN-194,2023-05-07,8,Redeemed
2785,438,2022-08-01,burned,Itd-630,2022-08-15,3,Redeemed
2786,700,2024-04-16,subscribed,swJ-199,,6,Not Redeemed
2787,569,2024-04-02,subscribed,tBE-854,,10,Not Redeemed
2788,559,2024-05-16,burned,mRz-044,2024-07-11,6,Redeemed
2789,159,2024-07-10,burned,fsg-226,2024-07-27,1,Redeemed
2790,489,2023-01-15,burned,YDe-395,2023-03-24,6,Redeemed
2791,686,2024-05-12,subscribed,Cnc-171,,3,Not Redeemed
2792,242,2022-11-13,subscribed,gCU-754,,3,Not Redeemed
2793,794,2024-07-04,subscribed,Wdc-406,,3,Not Redeemed
2794,753,2024-03-03,subscribed,QHc-582,,10,Not Redeemed
2795,882,2024-03-27,burned,Dpa-868,2024-06-16,10,Redeemed
2796,5,2023-05-03,burned,RsM-165,2023-07-20,8,Redeemed
2797,596,2022-03-01,burned,Xjt-788,2022-03-18,5,Redeemed
2798,820,2023-07-25,burned,dQH-102,2023-08-27,4,Redeemed
2799,361,2024-04-17,subscribed,OfO-863,,9,Not Redeemed
2800,459,2024-03-26,burned,cEZ-540,2024-05-17,9,Redeemed
2801,248,2022-06-15,burned,AKD-892,2022-06-15,1,Redeemed
2802,566,2024-04-21,subscribed,KwU-759,,2,Not Redeemed
2803,673,2024-07-07,subscribed,zyO-636,,8,Not Redeemed
2804,946,2023-08-09,burned,Mvr-503,2023-08-29,5,Redeemed
2805,422,2023-06-10,subscribed,Atu-246,,7,Not Redeemed
2806,923,2023-06-11,burned,omi-349,2023-08-02,1,Redeemed
2807,738,2021-12-26,subscribed,yTm-386,,10,Not Redeemed
2808,15,2022-06-06,subscribed,uFh-542,,5,Not Redeemed
2809,736,2024-06-04,burned,hCo-396,2024-06-29,3,Redeemed
2810,573,2021-09-08,subscribed,Fld-225,,10,Not Redeemed
2811,122,2024-03-26,burned,emd-110,2024-04-25,2,Redeemed
2812,277,2024-06-26,subscribed,Php-672,,2,Not Redeemed
2813,558,2022-07-05,subscribed,Jdy-780,,9,Not Redeemed
2814,453,2022-08-07,subscribed,hXN-861,,4,Not Redeemed
2815,390,2022-04-09,subscribed,OcF-743,,4,Not Redeemed
2816,294,2024-04-28,subscribed,zzo-479,,7,Not Redeemed
2817,574,2023-12-11,burned,QzN-573,2024-02-06,10,Redeemed
2818,598,2023-10-27,subscribed,Zqs-707,,10,Not Redeemed
2819,446,2024-03-28,burned,NOE-056,2024-05-06,2,Redeemed
2820,210,2023-11-03,subscribed,Qxm-394,,3,Not Redeemed
2821,590,2022-09-16,burned,LEp-820,2022-10-31,3,Redeemed
2822,714,2023-08-26,subscribed,Vhc-347,,6,Not Redeemed
2823,302,2024-03-01,burned,myy-522,2024-04-03,3,Redeemed
2824,909,2024-01-04,burned,Fqf-305,2024-01-14,5,Redeemed
2825,223,2024-07-03,subscribed,cdy-216,,4,Not Redeemed
2826,734,2024-07-12,subscribed,rOC-366,,3,Not Redeemed
2827,3,2024-06-17,subscribed,iGN-459,,8,Not Redeemed
2828,990,2023-02-19,burned,dVO-026,2023-02-22,10,Redeemed
2829,518,2024-06-11,burned,KpK-585,2024-07-26,3,Redeemed
2830,93,2023-01-16,subscribed,Uul-130,,6,Not Redeemed
2831,520,2023-06-02,subscribed,bSM-253,,7,Not Redeemed
2832,428,2023-05-06,burned,QbA-102,2023-05-22,7,Redeemed
2833,493,2022-04-04,burned,oEk-438,2022-04-29,2,Redeemed
2834,235,2023-08-21,subscribed,wms-872,,3,Not Redeemed
2835,620,2023-06-19,burned,AXG-383,2023-09-15,10,Redeemed
2836,161,2023-08-21,subscribed,zYR-729,,10,Not Redeemed
2837,721,2024-06-04,subscribed,InL-820,,4,Not Redeemed
2838,752,2024-02-11,subscribed,lgx-237,,7,Not Redeemed
2839,331,2023-07-23,burned,Faj-676,2023-08-07,2,Redeemed
2840,333,2023-06-08,burned,lnu-455,2023-08-14,3,Redeemed
2841,50,2024-06-04,burned,ywp-847,2024-07-24,7,Redeemed
2842,523,2024-06-18,burned,dBZ-643,2024-08-20,7,Redeemed
2843,863,2024-05-13,subscribed,Jej-045,,10,Not Redeemed
2844,668,2024-07-13,burned,Yge-024,2024-09-23,3,Redeemed
2845,492,2024-03-01,subscribed,fhK-024,,1,Not Redeemed
2846,582,2022-08-02,subscribed,TUi-083,,3,Not Redeemed
2847,681,2024-06-27,subscribed,kDY-771,,5,Not Redeemed
2848,272,2023-10-21,burned,WKz-519,2024-01-08,7,Redeemed
2849,580,2024-06-26,subscribed,Hqg-828,,4,Not Redeemed
2850,867,2024-04-21,subscribed,wAS-686,,1,Not Redeemed
2851,252,2023-06-18,burned,uOh-672,2023-07-02,6,Redeemed
2852,560,2023-08-28,subscribed,phY-754,,2,Not Redeemed
2853,696,2024-02-22,burned,bYG-324,2024-03-01,3,Redeemed
2854,832,2023-05-11,burned,JcI-648,2023-06-26,4,Redeemed
2855,699,2024-07-14,burned,kvW-575,2024-08-07,6,Redeemed
2856,90,2024-06-14,subscribed,NMj-656,,6,Not Redeemed
2857,446,2024-04-25,burned,PTk-587,2024-06-26,7,Redeemed
2858,332,2022-10-16,burned,xcI-090,2022-12-11,5,Redeemed
2859,139,2023-09-01,burned,wQG-283,2023-10-31,7,Redeemed
2860,357,2024-02-15,burned,Fcu-476,2024-02-23,2,Redeemed
2861,601,2024-05-20,subscribed,uZp-342,,1,Not Redeemed
2862,274,2023-08-16,burned,hSZ-293,2023-10-14,10,Redeemed
2863,19,2023-05-03,subscribed,cbe-503,,8,Not Redeemed
2864,983,2024-06-05,burned,Rcs-877,2024-08-07,1,Redeemed
2865,311,2023-01-12,subscribed,oyk-760,,2,Not Redeemed
2866,870,2024-04-25,burned,TTS-280,2024-06-10,10,Redeemed
2867,886,2023-09-11,subscribed,LpU-683,,6,Not Redeemed
2868,978,2023-12-24,burned,nMO-659,2024-01-31,1,Redeemed
2869,154,2024-07-08,subscribed,bzZ-878,,10,Not Redeemed
2870,390,2022-05-08,subscribed,jvL-246,,3,Not Redeemed
2871,260,2024-06-28,subscribed,YHP-482,,7,Not Redeemed
2872,620,2023-02-06,burned,EbI-179,2023-04-03,8,Redeemed
2873,883,2023-12-06,subscribed,KZA-305,,4,Not Redeemed
2874,797,2023-01-07,subscribed,QcO-359,,3,Not Redeemed
2875,571,2023-01-13,subscribed,IxL-404,,1,Not Redeemed
2876,125,2023-11-11,subscribed,HzK-670,,9,Not Redeemed
2877,354,2023-08-23,burned,eob-337,2023-10-01,10,Redeemed
2878,273,2023-10-13,subscribed,OCn-882,,6,Not Redeemed
2879,619,2023-09-20,subscribed,VfY-804,,6,Not Redeemed
2880,811,2024-02-06,subscribed,SFc-930,,9,Not Redeemed
2881,245,2024-05-11,burned,vLx-852,2024-06-06,1,Redeemed
2882,848,2024-05-22,subscribed,kHk-171,,6,Not Redeemed
2883,450,2024-04-15,subscribed,XiC-244,,5,Not Redeemed
2884,930,2024-01-08,subscribed,ntF-318,,6,Not Redeemed
2885,247,2022-08-02,subscribed,Twq-455,,8,Not Redeemed
2886,520,2022-12-06,burned,fIe-428,2023-01-21,5,Redeemed
2887,141,2023-09-30,subscribed,Urs-400,,2,Not Redeemed
2888,362,2022-12-27,subscribed,qlk-369,,2,Not Redeemed
2889,8,2024-04-19,burned,OSt-071,2024-06-01,10,Redeemed
2890,478,2024-05-07,burned,Gxd-263,2024-07-17,5,Redeemed
2891,352,2023-10-25,burned,wxZ-797,2023-11-22,3,Redeemed
2892,996,2023-04-07,subscribed,dwb-437,,10,Not Redeemed
2893,495,2022-08-14,burned,Xqx-227,2022-10-27,3,Redeemed
2894,606,2024-01-21,subscribed,jGi-144,,8,Not Redeemed
2895,833,2023-07-11,burned,nXO-957,2023-08-17,7,Redeemed
2896,427,2023-10-25,subscribed,Gbf-138,,1,Not Redeemed
2897,39,2024-04-28,burned,ZTi-289,2024-05-01,5,Redeemed
2898,593,2024-04-09,subscribed,tEX-308,,9,Not Redeemed
2899,187,2023-12-24,burned,aQa-025,2024-01-21,4,Redeemed
2900,596,2021-12-08,subscribed,Gmm-547,,1,Not Redeemed
2901,600,2022-09-30,subscribed,pOl-067,,8,Not Redeemed
2902,754,2024-05-01,subscribed,kVu-563,,5,Not Redeemed
2903,854,2023-10-27,subscribed,xhB-522,,2,Not Redeemed
2904,93,2023-07-02,subscribed,Lsi-651,,1,Not Redeemed
2905,86,2024-02-12,subscribed,qWz-173,,3,Not Redeemed
2906,44,2024-07-13,subscribed,cDF-256,,9,Not Redeemed
2907,137,2024-05-11,subscribed,sqa-560,,1,Not Redeemed
2908,421,2023-12-11,burned,Btn-349,2024-01-18,4,Redeemed
2909,74,2023-10-15,subscribed,KUM-345,,8,Not Redeemed
2910,548,2024-04-23,subscribed,ACW-075,,8,Not Redeemed
2911,613,2023-02-01,burned,vFV-316,2023-03-30,10,Redeemed
2912,988,2024-04-22,subscribed,jcr-333,,8,Not Redeemed
2913,512,2024-04-09,burned,CJZ-453,2024-05-23,10,Redeemed
2914,156,2024-07-01,subscribed,izp-736,,8,Not Redeemed
2915,938,2023-11-14,burned,ARt-057,2024-01-28,4,Redeemed
2916,255,2023-07-10,burned,RhA-667,2023-07-13,8,Redeemed
2917,171,2023-08-09,subscribed,QeG-607,,9,Not Redeemed
2918,981,2022-09-08,burned,jGh-770,2022-10-19,7,Redeemed
2919,728,2021-12-12,subscribed,KpE-868,,2,Not Redeemed
2920,170,2024-05-10,subscribed,eun-173,,9,Not Redeemed
2921,764,2024-05-06,subscribed,fzx-658,,8,Not Redeemed
2922,872,2024-07-09,subscribed,iSA-587,,5,Not Redeemed
2923,322,2024-02-01,burned,BEv-609,2024-04-29,3,Redeemed
2924,567,2023-11-11,subscribed,Lcg-848,,7,Not Redeemed
2925,456,2022-09-16,burned,AGF-841,2022-10-29,2,Redeemed
2926,944,2022-04-29,burned,liD-101,2022-07-13,3,Redeemed
2927,603,2022-06-15,subscribed,qRQ-936,,9,Not Redeemed
2928,790,2022-05-16,subscribed,lix-822,,4,Not Redeemed
2929,613,2023-03-29,subscribed,hji-710,,4,Not Redeemed
2930,155,2023-11-10,subscribed,ZdW-391,,3,Not Redeemed
2931,889,2024-07-12,burned,tCU-349,2024-08-06,5,Redeemed
2932,349,2024-02-13,subscribed,oKi-894,,3,Not Redeemed
2933,451,2024-02-05,burned,zmO-796,2024-04-19,9,Redeemed
2934,876,2023-06-16,subscribed,gDL-154,,3,Not Redeemed
2935,653,2023-05-04,subscribed,yKU-582,,2,Not Redeemed
2936,173,2023-10-31,subscribed,pbs-351,,5,Not Redeemed
2937,10,2024-03-04,subscribed,BNg-399,,6,Not Redeemed
2938,740,2023-12-26,burned,lWp-503,2024-02-11,1,Redeemed
2939,265,2024-03-23,burned,iGE-838,2024-04-11,6,Redeemed
2940,438,2022-01-04,subscribed,QsM-046,,10,Not Redeemed
2941,760,2021-11-10,burned,JJG-230,2021-11-13,3,Redeemed
2942,247,2024-03-27,burned,JBH-858,2024-03-30,4,Redeemed
2943,667,2022-05-08,subscribed,znO-315,,6,Not Redeemed
2944,546,2023-05-31,subscribed,gbo-755,,8,Not Redeemed
2945,499,2024-05-28,burned,WIZ-787,2024-06-21,9,Redeemed
2946,129,2024-03-27,burned,qDX-365,2024-05-04,6,Redeemed
2947,672,2024-06-07,burned,XlP-042,2024-08-15,7,Redeemed
2948,601,2024-03-22,burned,YmW-063,2024-03-27,5,Redeemed
2949,605,2024-06-19,subscribed,rLD-714,,9,Not Redeemed
2950,327,2024-04-29,subscribed,cKZ-955,,4,Not Redeemed
2951,753,2023-12-30,burned,FVd-828,2024-02-06,10,Redeemed
2952,835,2024-06-10,subscribed,qlg-832,,6,Not Redeemed
2953,980,2024-06-14,burned,eny-192,2024-06-20,5,Redeemed
2954,404,2021-12-14,burned,UsG-188,2022-01-02,1,Redeemed
2955,629,2024-07-08,subscribed,ZnD-859,,5,Not Redeemed
2956,606,2024-04-11,burned,LdI-903,2024-05-01,5,Redeemed
2957,675,2024-05-17,burned,FIE-155,2024-06-17,9,Redeemed
2958,611,2024-02-12,subscribed,yTp-999,,1,Not Redeemed
2959,625,2022-11-26,subscribed,zNx-403,,5,Not Redeemed
2960,359,2023-02-27,burned,gRC-590,2023-05-03,7,Redeemed
2961,603,2022-07-30,burned,rrU-592,2022-08-16,6,Redeemed
2962,858,2023-12-09,subscribed,xTc-571,,6,Not Redeemed
2963,718,2022-06-12,burned,aKS-712,2022-06-29,7,Redeemed
2964,17,2022-10-11,burned,QdY-825,2022-10-19,6,Redeemed
2965,274,2022-10-15,subscribed,oLF-028,,5,Not Redeemed
2966,685,2023-05-23,subscribed,Vmy-783,,10,Not Redeemed
2967,116,2023-04-20,subscribed,nqR-854,,5,Not Redeemed
2968,861,2024-03-05,subscribed,YEi-728,,9,Not Redeemed
2969,980,2024-06-20,subscribed,PRR-142,,8,Not Redeemed
2970,693,2024-02-20,subscribed,aIf-575,,10,Not Redeemed
2971,91,2023-12-17,burned,ofK-157,2024-03-07,4,Redeemed
2972,82,2024-04-02,burned,tkG-869,2024-05-04,4,Redeemed
2973,324,2024-06-07,subscribed,YqD-134,,10,Not Redeemed
2974,961,2023-11-27,subscribed,VHb-052,,5,Not Redeemed
2975,114,2024-06-08,burned,LmF-866,2024-08-11,3,Redeemed
2976,769,2022-09-04,burned,FLV-187,2022-09-05,8,Redeemed
2977,58,2022-10-22,burned,sbo-077,2022-12-21,7,Redeemed
2978,154,2024-07-11,subscribed,oEF-442,,5,Not Redeemed
2979,877,2023-11-23,subscribed,OVV-924,,10,Not Redeemed
2980,404,2022-09-19,burned,Sqv-889,2022-12-06,3,Redeemed
2981,628,2024-06-12,subscribed,hwo-369,,5,Not Redeemed
2982,855,2023-07-10,subscribed,VWI-897,,3,Not Redeemed
2983,266,2023-11-27,subscribed,xsB-226,,10,Not Redeemed
2984,315,2023-03-30,burned,yDh-694,2023-06-01,5,Redeemed
2985,715,2023-07-09,burned,UVl-828,2023-08-05,1,Redeemed
2986,41,2023-11-15,subscribed,gAO-922,,6,Not Redeemed
2987,105,2022-04-21,subscribed,Xjq-328,,10,Not Redeemed
2988,901,2022-05-28,subscribed,Ikm-043,,4,Not Redeemed
2989,890,2024-02-20,subscribed,zJy-266,,4,Not Redeemed
2990,193,2024-02-15,subscribed,hgr-128,,8,Not Redeemed
2991,401,2023-05-22,burned,Uqe-418,2023-05-28,2,Redeemed
2992,278,2022-08-08,subscribed,rZL-766,,4,Not Redeemed
2993,354,2024-03-24,subscribed,zUo-864,,2,Not Redeemed
2994,749,2024-04-25,subscribed,wsL-644,,1,Not Redeemed
2995,937,2024-03-04,burned,Zvs-044,2024-03-05,10,Redeemed
2996,733,2023-08-10,burned,rjM-644,2023-08-31,3,Redeemed
2997,580,2024-03-09,subscribed,loE-857,,8,Not Redeemed
2998,709,2024-04-19,burned,VSR-823,2024-06-16,6,Redeemed
2999,256,2024-02-27,burned,Cch-417,2024-03-14,7,Redeemed
3000,651,2022-11-10,burned,nvv-719,2023-01-15,2,Redeemed
3001,824,2023-08-07,burned,vZb-011,2023-08-31,6,Redeemed
3002,947,2022-04-19,burned,kmS-523,2022-05-13,8,Redeemed
3003,661,2024-05-15,burned,Hby-380,2024-07-29,8,Redeemed
3004,99,2024-02-14,subscribed,PoG-767,,4,Not Redeemed
3005,588,2023-09-25,burned,Onb-489,2023-09-26,6,Redeemed
3006,282,2024-01-01,burned,xNA-313,2024-01-29,5,Redeemed
3007,883,2024-03-10,subscribed,vQw-534,,9,Not Redeemed
3008,403,2024-01-16,subscribed,WyI-154,,8,Not Redeemed
3009,109,2024-03-25,subscribed,pcG-782,,2,Not Redeemed
3010,700,2022-07-09,subscribed,ZGG-628,,7,Not Redeemed
3011,199,2023-12-19,burned,pIh-718,2024-03-08,7,Redeemed
3012,303,2023-08-19,burned,HxB-224,2023-09-30,1,Redeemed
3013,327,2024-05-06,burned,ylc-785,2024-07-27,1,Redeemed
3014,154,2024-07-04,burned,Gey-517,2024-08-03,4,Redeemed
3015,552,2022-03-06,subscribed,yTL-411,,5,Not Redeemed
3016,645,2023-10-18,burned,msx-870,2023-12-06,4,Redeemed
3017,405,2023-01-07,burned,JXd-939,2023-01-10,7,Redeemed
3018,462,2024-02-17,subscribed,Bcl-750,,3,Not Redeemed
3019,132,2023-08-09,burned,OQH-577,2023-08-18,7,Redeemed
3020,791,2023-06-05,burned,VYu-317,2023-07-27,8,Redeemed
3021,874,2023-05-23,burned,ObY-249,2023-05-29,6,Redeemed
3022,84,2023-04-27,burned,aVN-809,2023-07-03,6,Redeemed
3023,399,2024-04-21,subscribed,WyW-717,,8,Not Redeemed
3024,754,2023-11-28,subscribed,RVk-886,,8,Not Redeemed
3025,628,2023-12-12,subscribed,MXe-444,,7,Not Redeemed
3026,109,2024-04-11,subscribed,RjY-851,,6,Not Redeemed
3027,221,2023-10-13,subscribed,Rss-226,,6,Not Redeemed
3028,904,2024-05-27,burned,nEH-859,2024-08-16,10,Redeemed
3029,553,2023-06-07,burned,EGl-905,2023-08-05,6,Redeemed
3030,368,2024-06-25,subscribed,WPx-321,,8,Not Redeemed
3031,147,2024-06-25,subscribed,Sio-293,,1,Not Redeemed
3032,112,2022-03-01,subscribed,QDt-498,,5,Not Redeemed
3033,615,2023-04-02,burned,InB-108,2023-05-08,3,Redeemed
3034,558,2022-12-15,subscribed,XIG-644,,8,Not Redeemed
3035,924,2024-04-29,burned,Hhe-440,2024-06-29,6,Redeemed
3036,494,2024-05-30,burned,RzW-196,2024-06-08,2,Redeemed
3037,505,2023-09-04,burned,nYL-144,2023-10-05,7,Redeemed
3038,475,2024-07-10,burned,jiJ-039,2024-07-11,7,Redeemed
3039,836,2022-08-07,subscribed,wBV-762,,5,Not Redeemed
3040,890,2022-03-21,burned,TQJ-572,2022-06-08,8,Redeemed
3041,271,2024-04-04,burned,kkF-665,2024-06-02,5,Redeemed
3042,995,2024-07-06,subscribed,isE-568,,1,Not Redeemed
3043,421,2024-02-12,burned,BrL-956,2024-04-23,9,Redeemed
3044,897,2022-06-26,burned,xrZ-212,2022-09-22,4,Redeemed
3045,707,2024-03-14,burned,jiy-684,2024-03-21,2,Redeemed
3046,367,2024-05-02,subscribed,FLq-470,,4,Not Redeemed
3047,280,2024-02-16,burned,AvZ-159,2024-02-20,9,Redeemed
3048,283,2024-05-19,burned,xlK-255,2024-07-07,2,Redeemed
3049,40,2023-02-03,subscribed,hVP-439,,4,Not Redeemed
3050,959,2022-10-03,subscribed,MOn-026,,2,Not Redeemed
3051,189,2022-12-29,burned,PaK-021,2022-12-31,5,Redeemed
3052,164,2023-09-28,burned,ivg-657,2023-11-28,3,Redeemed
3053,994,2024-06-28,subscribed,TpF-115,,10,Not Redeemed
3054,989,2022-12-01,burned,zmc-973,2022-12-13,2,Redeemed
3055,536,2022-12-13,subscribed,bGT-183,,9,Not Redeemed
3056,536,2024-02-29,burned,XgQ-047,2024-05-03,5,Redeemed
3057,4,2023-01-15,subscribed,NjO-762,,10,Not Redeemed
3058,835,2024-03-23,burned,yhl-994,2024-05-26,5,Redeemed
3059,290,2024-04-08,subscribed,zGR-970,,1,Not Redeemed
3060,953,2024-03-07,subscribed,Zpd-221,,6,Not Redeemed
3061,433,2024-04-15,subscribed,bSy-095,,7,Not Redeemed
3062,471,2024-05-10,subscribed,Rjl-587,,1,Not Redeemed
3063,181,2024-05-24,subscribed,FUo-889,,9,Not Redeemed
3064,248,2024-04-02,burned,ncv-985,2024-04-05,8,Redeemed
3065,628,2023-06-28,burned,giS-536,2023-08-30,8,Redeemed
3066,279,2024-04-25,subscribed,thA-387,,7,Not Redeemed
3067,877,2022-10-31,burned,QcJ-625,2022-12-19,5,Redeemed
3068,581,2024-02-17,burned,tSy-015,2024-05-01,3,Redeemed
3069,863,2024-03-02,burned,suH-408,2024-03-17,9,Redeemed
3070,254,2024-06-06,burned,DfK-180,2024-09-01,7,Redeemed
3071,181,2024-05-12,burned,dBe-899,2024-05-29,10,Redeemed
3072,830,2024-07-10,burned,Qwo-178,2024-08-23,10,Redeemed
3073,681,2024-06-24,subscribed,mNe-533,,8,Not Redeemed
3074,825,2024-05-29,burned,nel-082,2024-08-24,6,Redeemed
3075,509,2023-10-14,burned,Rqj-844,2023-12-02,5,Redeemed
3076,761,2024-06-02,burned,jlL-991,2024-07-28,8,Redeemed
3077,700,2023-04-15,subscribed,vCS-299,,3,Not Redeemed
3078,566,2024-01-12,burned,veH-314,2024-02-21,7,Redeemed
3079,326,2024-07-09,burned,kDF-476,2024-09-12,2,Redeemed
3080,357,2024-06-11,burned,lRZ-510,2024-06-23,3,Redeemed
3081,825,2023-12-18,subscribed,CAp-012,,2,Not Redeemed
3082,650,2024-04-27,burned,ULR-743,2024-07-19,5,Redeemed
3083,680,2024-01-11,subscribed,KvB-983,,7,Not Redeemed
3084,391,2022-08-24,burned,QGG-952,2022-09-03,10,Redeemed
3085,615,2023-02-20,subscribed,Rhz-933,,10,Not Redeemed
3086,934,2024-01-06,subscribed,qEX-313,,1,Not Redeemed
3087,85,2023-12-11,subscribed,ZFq-547,,10,Not Redeemed
3088,317,2024-07-03,burned,hIP-568,2024-08-17,9,Redeemed
3089,212,2023-12-30,subscribed,EWI-835,,1,Not Redeemed
3090,515,2023-06-01,subscribed,qSo-057,,1,Not Redeemed
3091,384,2023-02-07,subscribed,ydO-544,,10,Not Redeemed
3092,691,2024-05-08,subscribed,KWj-751,,8,Not Redeemed
3093,342,2024-06-24,burned,ppB-112,2024-09-17,6,Redeemed
3094,815,2023-12-03,burned,Ysz-977,2024-01-11,6,Redeemed
3095,964,2024-03-31,burned,dtF-802,2024-04-17,9,Redeemed
3096,988,2024-03-03,burned,vNa-032,2024-03-08,4,Redeemed
3097,844,2022-07-30,subscribed,IAn-965,,8,Not Redeemed
3098,38,2022-05-16,burned,VMs-330,2022-08-10,4,Redeemed
3099,511,2023-09-06,subscribed,Nij-270,,2,Not Redeemed
3100,420,2023-02-23,burned,XCU-003,2023-04-26,8,Redeemed
3101,751,2024-06-19,burned,adH-028,2024-07-02,7,Redeemed
3102,169,2023-08-29,burned,JhD-404,2023-08-30,4,Redeemed
3103,965,2024-01-10,subscribed,vcP-718,,9,Not Redeemed
3104,909,2024-05-26,burned,Xaj-953,2024-07-21,9,Redeemed
3105,343,2024-06-12,burned,cHX-739,2024-07-02,8,Redeemed
3106,826,2023-09-12,burned,eLI-899,2023-11-09,1,Redeemed
3107,306,2024-01-17,subscribed,Jfq-029,,7,Not Redeemed
3108,542,2024-05-19,burned,WPJ-939,2024-08-02,5,Redeemed
3109,702,2024-04-27,burned,fwd-002,2024-05-25,7,Redeemed
3110,869,2024-07-07,subscribed,ppP-470,,9,Not Redeemed
3111,537,2022-08-25,subscribed,SqI-624,,2,Not Redeemed
3112,112,2023-01-05,burned,Kbu-045,2023-02-17,4,Redeemed
3113,411,2023-06-21,burned,fjx-982,2023-07-14,4,Redeemed
3114,947,2023-03-25,burned,rjo-745,2023-05-24,2,Redeemed
3115,206,2023-07-05,subscribed,qVc-720,,3,Not Redeemed
3116,185,2024-06-07,subscribed,rPx-681,,8,Not Redeemed
3117,382,2024-06-19,subscribed,alw-845,,9,Not Redeemed
3118,496,2022-09-27,burned,sIT-682,2022-12-16,6,Redeemed
3119,379,2023-12-23,subscribed,bfm-702,,10,Not Redeemed
3120,47,2024-05-24,burned,Qbv-185,2024-07-24,2,Redeemed
3121,886,2023-07-01,subscribed,GVJ-589,,2,Not Redeemed
3122,740,2023-07-03,subscribed,auW-207,,7,Not Redeemed
3123,551,2023-11-16,subscribed,djd-442,,8,Not Redeemed
3124,528,2022-07-16,burned,Rhg-059,2022-08-14,8,Redeemed
3125,504,2024-02-29,burned,mPd-070,2024-05-01,6,Redeemed
3126,22,2024-03-26,burned,KTo-239,2024-04-19,10,Redeemed
3127,213,2024-05-06,burned,dsc-800,2024-06-27,8,Redeemed
3128,310,2024-03-20,subscribed,VBc-683,,1,Not Redeemed
3129,661,2024-01-08,burned,xEV-323,2024-01-17,9,Redeemed
3130,968,2022-05-31,subscribed,LMp-622,,1,Not Redeemed
3131,753,2024-02-12,burned,OUh-938,2024-03-18,3,Redeemed
3132,272,2024-02-11,burned,fPs-170,2024-03-18,9,Redeemed
3133,571,2023-08-18,subscribed,wYa-220,,5,Not Redeemed
3134,799,2024-06-25,subscribed,aYW-380,,9,Not Redeemed
3135,938,2023-03-10,burned,CMB-623,2023-04-21,9,Redeemed
3136,202,2023-12-10,burned,Vht-193,2024-01-02,6,Redeemed
3137,32,2024-02-29,subscribed,dKk-029,,1,Not Redeemed
3138,443,2024-04-23,subscribed,rbj-932,,10,Not Redeemed
3139,162,2022-12-22,subscribed,Czt-392,,7,Not Redeemed
3140,767,2024-04-14,subscribed,xHV-195,,6,Not Redeemed
